Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.02.27.024 A. M.,Capture Start Frame,303690,Total Frames in Take,2658,Total Exported Frames,2658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1887,Unlabeled 1887,Unlabeled 1887
,ID,"C9AF0","C9AF0","C9AF0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2253,18.775000,-0.959577,0.503254,-0.314655
2254,18.783333,-0.959417,0.497612,-0.314669
2255,18.791667,-0.959220,0.491919,-0.314844
2256,18.800000,-0.959073,0.486371,-0.314882
2257,18.808333,-0.958906,0.480711,-0.314833
2258,18.816667,-0.958473,0.474979,-0.315081
2259,18.825000,-0.958253,0.469220,-0.315060
2260,18.833333,-0.958106,0.463196,-0.314461
2261,18.841667,-0.957707,0.457847,-0.314969
2262,18.850000,-0.957582,0.452071,-0.314990
2263,18.858333,-0.957584,0.446838,-0.313907
2264,18.866667,-0.956829,0.440541,-0.315233
2265,18.875000,-0.956483,0.434761,-0.315222
2266,18.883333,-0.956206,0.429043,-0.315367
2267,18.891667,-0.955952,0.423282,-0.315185
2268,18.900000,-0.955752,0.417463,-0.315180
2269,18.908333,-0.955724,0.412192,-0.314194
2270,18.916667,-0.955057,0.405871,-0.315375
2271,18.925000,-0.954742,0.400220,-0.315402
2272,18.933333,-0.954307,0.394502,-0.315456
2273,18.941667,-0.953938,0.388728,-0.315369
2274,18.950000,-0.953471,0.382966,-0.315507
2275,18.958333,-0.953149,0.377408,-0.315567
2276,18.966667,-0.952860,0.371801,-0.315568
2277,18.975000,-0.952396,0.366155,-0.315782
2278,18.983333,-0.951966,0.360516,-0.315818
2279,18.991667,-0.951474,0.354929,-0.316032
2280,19.000000,-0.951160,0.349423,-0.315964
2281,19.008333,-0.951239,0.344336,-0.314934
2282,19.016667,-0.950470,0.338342,-0.316330
2283,19.025000,-0.950158,0.332855,-0.316453
2284,19.033333,-0.950056,0.328039,-0.315476
2285,19.041667,-0.949321,0.322038,-0.316782
2286,19.050000,-0.948814,0.316690,-0.316978
2287,19.058333,-0.948921,0.311777,-0.315908
2288,19.066667,-0.948094,0.305883,-0.317197
2289,19.075000,-0.947536,0.300505,-0.317402
2290,19.083333,-0.947650,0.295772,-0.316436
2291,19.091667,-0.947236,0.290395,-0.316687
2292,19.100000,-0.946890,0.285124,-0.316866
2293,19.108333,-0.946319,0.279840,-0.316994
2294,19.116667,-0.945500,0.273862,-0.318461
2295,19.125000,-0.945188,0.268669,-0.318587
2296,19.133333,-0.944780,0.263180,-0.318924
2297,19.141667,-0.944457,0.257835,-0.319079
2298,19.150000,-0.944323,0.253006,-0.318039
2299,19.158333,-0.943639,0.246675,-0.318989
2300,19.166667,-0.943428,0.242280,-0.318282
2301,19.175000,-0.943239,0.236856,-0.318554
2302,19.183333,-0.942431,0.230829,-0.319982
2303,19.191667,-0.942302,0.225594,-0.319021
2304,19.200000,-0.941710,0.220228,-0.320386
2305,19.208333,-0.941144,0.214825,-0.320435
2306,19.216667,-0.940795,0.209521,-0.320733
2307,19.225000,-0.940428,0.204198,-0.320911
2308,19.233333,-0.940430,0.199457,-0.319931
2309,19.241667,-0.939569,0.193792,-0.321274
2310,19.250000,-0.939242,0.188217,-0.320977
2311,19.258333,-0.939212,0.184059,-0.320484
2312,19.266667,-0.938653,0.178914,-0.320613
2313,19.275000,-0.938475,0.173964,-0.320817
2314,19.283333,-0.938022,0.168989,-0.320966
2315,19.291667,-0.937611,0.164073,-0.321121
2316,19.300000,-0.937498,0.158784,-0.321132
2317,19.308333,-0.936809,0.154518,-0.321605
2318,19.316667,-0.936492,0.149931,-0.321671
2319,19.325000,-0.936352,0.145199,-0.321823
2320,19.333333,-0.935829,0.140992,-0.321960
2321,19.341667,-0.935628,0.136483,-0.322253
2322,19.350000,-0.935339,0.132179,-0.322487
2323,19.358333,-0.934949,0.128045,-0.322587
2324,19.366667,-0.934669,0.124008,-0.322836
2325,19.375000,-0.934328,0.119902,-0.322973
2326,19.383333,-0.933956,0.116075,-0.323092
2327,19.391667,-0.933271,0.111755,-0.324338
2328,19.400000,-0.933444,0.108728,-0.323440
2329,19.408333,-0.933226,0.105140,-0.323654
2330,19.416667,-0.932868,0.101675,-0.323869
2331,19.425000,-0.932622,0.098308,-0.324059
2332,19.433333,-0.932400,0.094698,-0.324230
2333,19.441667,-0.932216,0.091916,-0.324495
2334,19.450000,-0.931800,0.088848,-0.324611
2335,19.458333,-0.931664,0.085873,-0.324718
2336,19.466667,-0.931666,0.082955,-0.324860
2337,19.475000,-0.931102,0.079216,-0.325910
2338,19.483333,-0.931221,0.077480,-0.325307
2339,19.491667,-0.930830,0.074826,-0.325495
2340,19.500000,-0.930882,0.071879,-0.325581
2341,19.508333,-0.930656,0.069870,-0.325926
2342,19.516667,-0.930510,0.067483,-0.326155
2343,19.525000,-0.930557,0.064998,-0.326212
2344,19.533333,-0.930355,0.062856,-0.326439
2345,19.541667,-0.930093,0.060272,-0.326568
2346,19.550000,-0.930031,0.058464,-0.326698
2347,19.558333,-0.929816,0.056055,-0.326791
2348,19.566667,-0.929924,0.054208,-0.326913
2349,19.575000,-0.929819,0.052165,-0.327265
2350,19.583333,-0.929875,0.050166,-0.327393
2351,19.591667,-0.929855,0.048159,-0.327633
2352,19.600000,-0.929816,0.046192,-0.327840
2353,19.608333,-0.929762,0.044204,-0.328013
2354,19.616667,-0.929614,0.042274,-0.328039
2355,19.625000,-0.929566,0.040011,-0.328041
2356,19.633333,-0.929106,0.037912,-0.329441
2357,19.641667,-0.929630,0.036269,-0.328269
2358,19.650000,-0.929208,0.034344,-0.329829
2359,19.658333,-0.929604,0.033245,-0.328825
2360,19.666667,-0.929499,0.031545,-0.328913
2361,19.675000,-0.929649,0.029953,-0.329130
2362,19.683333,-0.929586,0.028896,-0.329102
2363,19.691667,-0.929419,0.029697,-0.329321
2364,19.700000,-0.929373,0.030433,-0.329560
2365,19.708333,-0.929308,0.031191,-0.329828
2366,19.716667,-0.929338,0.031774,-0.329776
2367,19.725000,-0.929477,0.032526,-0.329987
2368,19.733333,-0.929506,0.033088,-0.329973
2369,19.741667,-0.929600,0.033498,-0.330037
2370,19.750000,-0.929568,0.033891,-0.330062
2371,19.758333,-0.929823,0.034024,-0.329976
2372,19.766667,-0.929896,0.034258,-0.330097
2373,19.775000,-0.930197,0.034139,-0.329903
2374,19.783333,-0.930441,0.034043,-0.329968
2375,19.791667,-0.930467,0.033863,-0.329941
2376,19.800000,-0.930806,0.033488,-0.329802
2377,19.808333,-0.931083,0.033003,-0.329836
2378,19.816667,-0.931139,0.032604,-0.329838
2379,19.825000,-0.931291,0.031676,-0.329784
2380,19.833333,-0.931203,0.031109,-0.329936
2381,19.841667,-0.931280,0.030693,-0.330138
2382,19.850000,-0.931216,0.029938,-0.330121
2383,19.858333,-0.931061,0.029305,-0.329755
2384,19.866667,-0.931534,0.029131,-0.329725
2385,19.875000,-0.931653,0.029251,-0.329646
2386,19.883333,-0.931895,0.029307,-0.329702
2387,19.891667,-0.932129,0.029265,-0.329680
2388,19.900000,-0.932247,0.029199,-0.329626
2389,19.908333,-0.932374,0.029172,-0.329671
2390,19.916667,-0.932612,0.029121,-0.329607
2391,19.925000,-0.932699,0.029246,-0.329590
2392,19.933333,-0.932892,0.029264,-0.329604
2393,19.941667,-0.933098,0.029208,-0.329546
2394,19.950000,-0.933422,0.029073,-0.329548
2395,19.958333,-0.933418,0.029240,-0.329604
2396,19.966667,-0.933766,0.029131,-0.329458
2397,19.975000,-0.933837,0.029166,-0.329587
2398,19.983333,-0.934192,0.029103,-0.329329
2399,19.991667,-0.934234,0.028993,-0.329403
2400,20.000000,-0.934378,0.029164,-0.329490
2401,20.008333,-0.934529,0.029179,-0.329390
2402,20.016667,-0.934586,0.029241,-0.329540
2403,20.025000,-0.934804,0.029129,-0.329456
2404,20.033333,-0.934866,0.029179,-0.329584
2405,20.041667,-0.935034,0.029121,-0.329461
2406,20.050000,-0.935098,0.029145,-0.329542
2407,20.058333,-0.935250,0.029174,-0.329529
2408,20.066667,-0.935355,0.029199,-0.329440
2409,20.075000,-0.935432,0.029247,-0.329490
2410,20.083333,-0.935577,0.029177,-0.329404
2411,20.091667,-0.935670,0.029181,-0.329489
2412,20.100000,-0.935787,0.029170,-0.329348
2413,20.108333,-0.935881,0.029210,-0.329402
2414,20.116667,-0.935979,0.029115,-0.329327
2415,20.125000,-0.936155,0.029269,-0.329340
2416,20.133333,-0.936132,0.029289,-0.329276
2417,20.141667,-0.936314,0.029216,-0.329336
2418,20.150000,-0.936344,0.029123,-0.329266
2419,20.158333,-0.936563,0.029156,-0.329402
2420,20.166667,-0.936629,0.029241,-0.329388
2421,20.175000,-0.936766,0.029281,-0.329380
2422,20.183333,-0.936840,0.029310,-0.329358
2423,20.191667,-0.936906,0.029269,-0.329338
2424,20.200000,-0.936953,0.029283,-0.329228
2425,20.208333,-0.936933,0.029040,-0.329253
2426,20.216667,-0.937034,0.029149,-0.329355
2427,20.225000,-0.937096,0.029150,-0.329274
2428,20.233333,-0.937171,0.029163,-0.329376
2429,20.241667,-0.937416,0.029246,-0.329390
2430,20.250000,-0.937480,0.029267,-0.329450
2431,20.258333,-0.937579,0.029330,-0.329569
2432,20.266667,-0.937655,0.029328,-0.329551
2433,20.275000,-0.937675,0.029356,-0.329568
2434,20.283333,-0.937895,0.029164,-0.329435
2435,20.291667,-0.937912,0.029070,-0.329515
2436,20.300000,-0.937992,0.029049,-0.329561
2437,20.308333,-0.937937,0.028992,-0.329487
2438,20.316667,-0.937942,0.029047,-0.329694
2439,20.325000,-0.938141,0.028985,-0.329594
2440,20.333333,-0.938161,0.029074,-0.329791
2441,20.341667,-0.938271,0.029267,-0.329802
2442,20.350000,-0.938029,0.029164,-0.329735
2443,20.358333,-0.938060,0.029281,-0.329891
2444,20.366667,-0.938094,0.029180,-0.329734
2445,20.375000,-0.938125,0.029100,-0.329886
2446,20.383333,-0.938399,0.029135,-0.329790
2447,20.391667,-0.938363,0.029019,-0.329958
2448,20.400000,-0.938386,0.029143,-0.329944
2449,20.408333,-0.938226,0.028860,-0.329870
2450,20.416667,-0.938362,0.028862,-0.329910
2451,20.425000,-0.938357,0.028896,-0.329855
2452,20.433333,-0.938402,0.028877,-0.329948
2453,20.441667,-0.938520,0.029068,-0.329703
2454,20.450000,-0.938517,0.028989,-0.329656
2455,20.458333,-0.938523,0.029076,-0.329699
2456,20.466667,-0.938505,0.029110,-0.329639
2457,20.475000,-0.938558,0.029071,-0.329606
2458,20.483333,-0.938547,0.029063,-0.329615
2459,20.491667,-0.938493,0.029048,-0.329534
2460,20.500000,-0.938556,0.029044,-0.329529
2461,20.508333,-0.938501,0.029038,-0.329437
2462,20.516667,-0.938490,0.029008,-0.329400
2463,20.525000,-0.938482,0.029039,-0.329365
2464,20.533333,-0.938429,0.029025,-0.329232
2465,20.541667,-0.938446,0.029008,-0.329179
2466,20.550000,-0.938460,0.029012,-0.329050
2467,20.558333,-0.938441,0.029004,-0.328998
2468,20.566667,-0.938362,0.029026,-0.328846
2469,20.575000,-0.938296,0.029053,-0.328710
2470,20.583333,-0.938265,0.029053,-0.328584
2471,20.591667,-0.938218,0.029027,-0.328508
2472,20.600000,-0.938184,0.029037,-0.328449
2473,20.608333,-0.938146,0.029032,-0.328394
2474,20.616667,-0.938062,0.029051,-0.328340
2475,20.625000,-0.938019,0.029080,-0.328289
2476,20.633333,-0.937929,0.029081,-0.328239
2477,20.641667,-0.937940,0.029071,-0.328216
2478,20.650000,-0.937944,0.029063,-0.328197
2479,20.658333,-0.937813,0.029101,-0.328175
2480,20.666667,-0.937893,0.029073,-0.328140
2481,20.675000,-0.937805,0.029101,-0.328142
2482,20.683333,-0.937946,0.029091,-0.328158
2483,20.691667,-0.938018,0.029084,-0.328176
2484,20.700000,-0.938022,0.029075,-0.328180
2485,20.708333,-0.938045,0.029055,-0.328171
2486,20.716667,-0.938026,0.029049,-0.328165
2487,20.725000,-0.938065,0.029042,-0.328189
2488,20.733333,-0.938015,0.029079,-0.328163
2489,20.741667,-0.938000,0.029049,-0.328116
2490,20.750000,-0.938010,0.029050,-0.328024
2491,20.758333,-0.937980,0.029059,-0.328094
2492,20.766667,-0.937938,0.029068,-0.328095
2493,20.775000,-0.937922,0.029052,-0.328087
2494,20.783333,-0.937971,0.029071,-0.328091
2495,20.791667,-0.938040,0.029061,-0.327989
2496,20.800000,-0.938060,0.029056,-0.327995
2497,20.808333,-0.938028,0.029042,-0.328136
2498,20.816667,-0.938032,0.029065,-0.328138
2499,20.825000,-0.938081,0.029057,-0.328036
2500,20.833333,-0.938025,0.029067,-0.328136
2501,20.841667,-0.938055,0.029067,-0.328004
2502,20.850000,-0.938045,0.029069,-0.327982
2503,20.858333,-0.938036,0.029069,-0.327980
2504,20.866667,-0.938014,0.029077,-0.327967
2505,20.875000,-0.937982,0.029056,-0.327941
2506,20.883333,-0.938011,0.029068,-0.327919
2507,20.891667,-0.937917,0.029093,-0.327912
2508,20.900000,-0.938006,0.029062,-0.327924
2509,20.908333,-0.938007,0.029072,-0.327918
2510,20.916667,-0.937891,0.029093,-0.327892
2511,20.925000,-0.937913,0.029089,-0.327882
2512,20.933333,-0.937924,0.029071,-0.327890
2513,20.941667,-0.937859,0.029083,-0.327883
2514,20.950000,-0.937886,0.029096,-0.327868
2515,20.958333,-0.937906,0.029067,-0.327867
2516,20.966667,-0.937878,0.029074,-0.327856
2517,20.975000,-0.938021,0.029078,-0.327869
2518,20.983333,-0.937906,0.029092,-0.327879
2519,20.991667,-0.937883,0.029101,-0.327864
2520,21.000000,-0.937924,0.029075,-0.327896
2521,21.008333,-0.937991,0.029074,-0.327872
2522,21.016667,-0.937916,0.029097,-0.327880
2523,21.025000,-0.937977,0.029077,-0.327893
2524,21.033333,-0.937919,0.029085,-0.327914
2525,21.041667,-0.937965,0.029087,-0.327894
2526,21.050000,-0.937883,0.029110,-0.327890
2527,21.058333,-0.937875,0.029109,-0.327877
2528,21.066667,-0.937981,0.029094,-0.327884
2529,21.075000,-0.937901,0.029099,-0.327867
2530,21.083333,-0.937849,0.029093,-0.327888
2531,21.091667,-0.937902,0.029084,-0.327903
2532,21.100000,-0.937854,0.029096,-0.327877
2533,21.108333,-0.937853,0.029115,-0.327869
2534,21.116667,-0.937906,0.029066,-0.327886
2535,21.125000,-0.937894,0.029085,-0.327877
2536,21.133333,-0.937849,0.029100,-0.327879
2537,21.141667,-0.937873,0.029094,-0.327901
2538,21.150000,-0.937863,0.029113,-0.327872
2539,21.158333,-0.937970,0.029065,-0.327887
2540,21.166667,-0.937963,0.029085,-0.327914
2541,21.175000,-0.937923,0.029072,-0.327900
2542,21.183333,-0.937881,0.029125,-0.327909
2543,21.191667,-0.937840,0.029118,-0.327886
2544,21.200000,-0.937833,0.029115,-0.327875
2545,21.208333,-0.937876,0.029092,-0.327896
2546,21.216667,-0.937899,0.029083,-0.327894
2547,21.225000,-0.937909,0.029085,-0.327887
2548,21.233333,-0.937866,0.029111,-0.327887
2549,21.241667,-0.937868,0.029106,-0.327877
2550,21.250000,-0.937858,0.029092,-0.327887
2551,21.258333,-0.937880,0.029089,-0.327905
2552,21.266667,-0.937909,0.029104,-0.327910
2553,21.275000,-0.937904,0.029078,-0.327890
2554,21.283333,-0.937903,0.029070,-0.327902
2555,21.291667,-0.937907,0.029082,-0.327906
2556,21.300000,-0.937924,0.029073,-0.327894
2557,21.308333,-0.937920,0.029078,-0.327878
2558,21.316667,-0.937902,0.029101,-0.327884
2559,21.325000,-0.937898,0.029097,-0.327893
2560,21.333333,-0.937973,0.029071,-0.327897
2561,21.341667,-0.937888,0.029094,-0.327895
2562,21.350000,-0.937904,0.029105,-0.327868
2563,21.358333,-0.937897,0.029094,-0.327885
2564,21.366667,-0.937897,0.029100,-0.327860
2565,21.375000,-0.937888,0.029090,-0.327894
2566,21.383333,-0.937884,0.029082,-0.327896
2567,21.391667,-0.937880,0.029099,-0.327886
2568,21.400000,-0.937899,0.029091,-0.327882
2569,21.408333,-0.937918,0.029081,-0.327876
2570,21.416667,-0.937893,0.029071,-0.327904
2571,21.425000,-0.937885,0.029091,-0.327904
2572,21.433333,-0.937887,0.029109,-0.327886
2573,21.441667,-0.937871,0.029105,-0.327887
2574,21.450000,-0.937857,0.029077,-0.327870
2575,21.458333,-0.937836,0.029097,-0.327886
2576,21.466667,-0.937843,0.029088,-0.327888
2577,21.475000,-0.937854,0.029106,-0.327891
2578,21.483333,-0.937889,0.029108,-0.327896
2579,21.491667,-0.937918,0.029069,-0.327895
2580,21.500000,-0.937892,0.029103,-0.327886
2581,21.508333,-0.937852,0.029106,-0.327876
2582,21.516667,-0.937857,0.029101,-0.327893
2583,21.525000,-0.937869,0.029092,-0.327907
2584,21.533333,-0.937907,0.029080,-0.327889
2585,21.541667,-0.937906,0.029077,-0.327897
2586,21.550000,-0.937870,0.029096,-0.327885
2587,21.558333,-0.937839,0.029103,-0.327895
2588,21.566667,-0.937891,0.029095,-0.327900
2589,21.575000,-0.938013,0.029047,-0.327927
2590,21.583333,-0.938005,0.029077,-0.327905
2591,21.591667,-0.937873,0.029089,-0.327882
2592,21.600000,-0.937881,0.029094,-0.327909
2593,21.608333,-0.937880,0.029093,-0.327915
2594,21.616667,-0.937869,0.029090,-0.328010
2595,21.625000,-0.937871,0.029091,-0.327882
2596,21.633333,-0.937891,0.029099,-0.327893
2597,21.641667,-0.937907,0.029074,-0.327900
2598,21.650000,-0.937847,0.029093,-0.327887
2599,21.658333,-0.937878,0.029087,-0.327891
2600,21.666667,-0.937904,0.029088,-0.327898
2601,21.675000,-0.937890,0.029096,-0.327886
2602,21.683333,-0.937864,0.029079,-0.327871
2603,21.691667,-0.937855,0.029081,-0.327884
2604,21.700000,-0.937875,0.029078,-0.327885
2605,21.708333,-0.937878,0.029086,-0.327889
2606,21.716667,-0.937891,0.029099,-0.327888
2607,21.725000,-0.937873,0.029102,-0.327886
2608,21.733333,-0.937852,0.029087,-0.327880
2609,21.741667,-0.937881,0.029070,-0.327896
2610,21.750000,-0.937860,0.029086,-0.327897
2611,21.758333,-0.937872,0.029092,-0.327871
2612,21.766667,-0.937884,0.029100,-0.327909
2613,21.775000,-0.937838,0.029066,-0.327879
2614,21.783333,-0.937898,0.029066,-0.327880
2615,21.791667,-0.937916,0.029096,-0.327882
2616,21.800000,-0.937996,0.029056,-0.327872
2617,21.808333,-0.937909,0.029058,-0.327900
2618,21.816667,-0.937865,0.029077,-0.327872
2619,21.825000,-0.937872,0.029083,-0.327889
2620,21.833333,-0.937867,0.029092,-0.327885
2621,21.841667,-0.937874,0.029090,-0.327892
2622,21.850000,-0.937853,0.029115,-0.327888
2623,21.858333,-0.937850,0.029098,-0.327886
2624,21.866667,-0.937879,0.029100,-0.327912
2625,21.875000,-0.937954,0.029081,-0.327902
2626,21.883333,-0.937921,0.029086,-0.327884
2627,21.891667,-0.937852,0.029083,-0.327882
2628,21.900000,-0.937893,0.029076,-0.327903
2629,21.908333,-0.937859,0.029066,-0.327894
2630,21.916667,-0.937899,0.029086,-0.327882
2631,21.925000,-0.937898,0.029080,-0.327874
2632,21.933333,-0.937906,0.029080,-0.327869
2633,21.941667,-0.937870,0.029092,-0.327882
2634,21.950000,-0.937913,0.029074,-0.327876
2635,21.958333,-0.937850,0.029091,-0.327867
2636,21.966667,-0.937899,0.029088,-0.327898
2637,21.975000,-0.937870,0.029098,-0.327881
2638,21.983333,-0.937993,0.029069,-0.327896
2639,21.991667,-0.937827,0.029090,-0.327874
2640,22.000000,-0.937881,0.029075,-0.327903
2641,22.008333,-0.937868,0.029082,-0.327892
2642,22.016667,-0.937886,0.029084,-0.327893
2643,22.025000,-0.937886,0.029099,-0.327867
2644,22.033333,-0.937869,0.029105,-0.327877
2645,22.041667,-0.937880,0.029078,-0.327892
2646,22.050000,-0.937859,0.029085,-0.327885
2647,22.058333,-0.937915,0.029082,-0.327903
2648,22.066667,-0.937869,0.029088,-0.327884
2649,22.075000,-0.937914,0.029080,-0.327898
2650,22.083333,-0.937871,0.029092,-0.327877
2651,22.091667,-0.937883,0.029087,-0.327899
2652,22.100000,-0.937887,0.029105,-0.327888
2653,22.108333,-0.937864,0.029093,-0.327877
2654,22.116667,-0.937897,0.029088,-0.327905
2655,22.125000,-0.937880,0.029092,-0.327878
2656,22.133333,-0.937867,0.029100,-0.327891
2657,22.141667,-0.937876,0.029080,-0.327882
