Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.17.27.226 A. M.,Capture Start Frame,411713,Total Frames in Take,5504,Total Exported Frames,5504,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1916,Unlabeled 1916,Unlabeled 1916,Unlabeled 1917,Unlabeled 1917,Unlabeled 1917,Unlabeled 1918,Unlabeled 1918,Unlabeled 1918,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1921,Unlabeled 1921,Unlabeled 1921,Unlabeled 1922,Unlabeled 1922,Unlabeled 1922,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923
,ID,"CA740","CA740","CA740","CA6F0","CA6F0","CA6F0","CA750","CA750","CA750","CA760","CA760","CA760","CA6B0","CA6B0","CA6B0","CA770","CA770","CA770","CA780","CA780","CA780","CA7A0","CA7A0","CA7A0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4459,37.158333,-0.683428,0.971373,0.379961,,,,,,,,,,,,,,,,,,,,,
4460,37.166667,-0.681462,0.971360,0.384005,,,,,,,,,,,,,,,,,,,,,
4461,37.175000,-0.679716,0.971308,0.387861,,,,,,,,,,,,,,,,,,,,,
4462,37.183333,-0.677626,0.971379,0.391785,,,,,,,,,,,,,,,,,,,,,
4463,37.191667,-0.675548,0.971344,0.395399,,,,,,,,,,,,,,,,,,,,,
4464,37.200000,-0.673578,0.971375,0.399397,,,,,,,,,,,,,,,,,,,,,
4465,37.208333,-0.671380,0.971447,0.403162,,,,,,,,,,,,,,,,,,,,,
4466,37.216667,-0.669475,0.971418,0.406945,,,,,,,,,,,,,,,,,,,,,
4467,37.225000,-0.667276,0.971504,0.410663,,,,,,,,,,,,,,,,,,,,,
4468,37.233333,-0.665094,0.971628,0.414461,,,,,,,,,,,,,,,,,,,,,
4469,37.241667,-0.662926,0.971689,0.418118,,,,,,,,,,,,,,,,,,,,,
4470,37.250000,-0.660890,0.971637,0.421848,,,,,,,,,,,,,,,,,,,,,
4471,37.258333,-0.658548,0.971766,0.425723,,,,,,,,,,,,,,,,,,,,,
4472,37.266667,-0.656328,0.971917,0.429400,,,,,,,,,,,,,,,,,,,,,
4473,37.275000,-0.653998,0.971821,0.432790,,,,,,,,,,,,,,,,,,,,,
4474,37.283333,-0.651636,0.971928,0.436591,,,,,,,,,,,,,,,,,,,,,
4475,37.291667,-0.649678,0.971959,0.440315,,,,,,,,,,,,,,,,,,,,,
4476,37.300000,-0.647182,0.971983,0.443897,,,,,,,,,,,,,,,,,,,,,
4477,37.308333,-0.644839,0.971966,0.447753,,,,,,,,,,,,,,,,,,,,,
4478,37.316667,-0.642499,0.972035,0.451508,,,,,,,,,,,,,,,,,,,,,
4479,37.325000,-0.640109,0.972054,0.455241,,,,,,,,,,,,,,,,,,,,,
4480,37.333333,-0.637709,0.972049,0.458672,,,,,,,,,,,,,,,,,,,,,
4481,37.341667,-0.635333,0.972033,0.462269,,,,,,,,,,,,,,,,,,,,,
4482,37.350000,-0.632757,0.972023,0.465596,,,,,,,,,,,,,,,,,,,,,
4483,37.358333,-0.630391,0.971996,0.469146,,,,,,,,,,,,,,,,,,,,,
4484,37.366667,-0.627787,0.972071,0.473020,,,,,,,,,,,,,,,,,,,,,
4485,37.375000,-0.625391,0.972012,0.476475,,,,,,,,,,,,,,,,,,,,,
4486,37.383333,-0.622772,0.972019,0.479931,,,,,,,,,,,,,,,,,,,,,
4487,37.391667,-0.620241,0.971959,0.483352,,,,,,,,,,,,,,,,,,,,,
4488,37.400000,-0.617643,0.971971,0.486749,,,,,,,,,,,,,,,,,,,,,
4489,37.408333,-0.615115,0.971958,0.490280,,,,,,,,,,,,,,,,,,,,,
4490,37.416667,-0.612325,0.972000,0.493822,,,,,,,,,,,,,,,,,,,,,
4491,37.425000,-0.609958,0.971926,0.497189,,,,,,,,,,,,,,,,,,,,,
4492,37.433333,-0.607119,0.971985,0.500774,,,,,,,,,,,,,,,,,,,,,
4493,37.441667,-0.604485,0.971992,0.504083,,,,,,,,,,,,,,,,,,,,,
4494,37.450000,-0.601850,0.972007,0.507667,,,,,,,,,,,,,,,,,,,,,
4495,37.458333,-0.599184,0.972034,0.511164,,,,,,,,,,,,,,,,,,,,,
4496,37.466667,-0.596615,0.971988,0.514395,,,,,,,,,,,,,,,,,,,,,
4497,37.475000,-0.593809,0.971996,0.517885,,,,,,,,,,,,,,,,,,,,,
4498,37.483333,-0.591063,0.972100,0.521178,,,,,,,,,,,,,,,,,,,,,
4499,37.491667,-0.588278,0.972114,0.524644,,,,,,,,,,,,,,,,,,,,,
4500,37.500000,-0.585682,0.972039,0.527971,,,,,,,,,,,,,,,,,,,,,
4501,37.508333,-0.582806,0.972062,0.531262,,,,,,,,,,,,,,,,,,,,,
4502,37.516667,-0.579951,0.972136,0.534577,,,,,,,,,,,,,,,,,,,,,
4503,37.525000,-0.577198,0.972169,0.537851,,,,,,,,,,,,,,,,,,,,,
4504,37.533333,-0.574125,0.972197,0.541260,,,,,,,,,,,,,,,,,,,,,
4505,37.541667,-0.571427,0.972172,0.544632,,,,,,,,,,,,,,,,,,,,,
4506,37.550000,-0.568439,0.972218,0.547794,,,,,,,,,,,,,,,,,,,,,
4507,37.558333,-0.565605,0.972258,0.551221,,,,,,,,,,,,,,,,,,,,,
4508,37.566667,-0.562737,0.972261,0.554454,,,,,,,,,,,,,,,,,,,,,
4509,37.575000,-0.559678,0.972325,0.557750,,,,,,,,,,,,,,,,,,,,,
4510,37.583333,-0.556682,0.972326,0.560984,,,,,,,,,,,,,,,,,,,,,
4511,37.591667,-0.553614,0.972416,0.564056,,,,,,,,,,,,,,,,,,,,,
4512,37.600000,-0.550836,0.972429,0.567857,,,,,,,,,,,,,,,,,,,,,
4513,37.608333,-0.547859,0.972500,0.571244,,,,,,,,,,,,,,,,,,,,,
4514,37.616667,-0.544976,0.972514,0.574515,,,,,,,,,,,,,,,,,,,,,
4515,37.625000,-0.541596,0.972429,0.577554,,,,,,,,,,,,,,,,,,,,,
4516,37.633333,-0.538666,0.972552,0.580511,,,,,,,,,,,,,,,,,,,,,
4517,37.641667,-0.535592,0.972605,0.583312,,,,,,,,,,,,,,,,,,,,,
4518,37.650000,-0.532464,0.972614,0.586141,,,,,,,,,,,,,,,,,,,,,
4519,37.658333,-0.529410,0.972663,0.589094,,,,,,,,,,,,,,,,,,,,,
4520,37.666667,-0.526259,0.972679,0.592189,,,,,,,,,,,,,,,,,,,,,
4521,37.675000,-0.523257,0.972685,0.595245,,,,,,,,,,,,,,,,,,,,,
4522,37.683333,-0.520177,0.972772,0.598539,,,,,,,,,,,,,,,,,,,,,
4523,37.691667,-0.516993,0.972662,0.601597,,,,,,,,,,,,,,,,,,,,,
4524,37.700000,-0.513774,0.972802,0.604378,,,,,,,,,,,,,,,,,,,,,
4525,37.708333,-0.510644,0.972688,0.607078,,,,,,,,,,,,,,,,,,,,,
4526,37.716667,-0.507237,0.972767,0.609887,,,,,,,,,,,,,,,,,,,,,
4527,37.725000,-0.504166,0.972624,0.612902,,,,,,,,,,,,,,,,,,,,,
4528,37.733333,-0.500602,0.972554,0.615827,,,,,,,,,,,,,,,,,,,,,
4529,37.741667,-0.497689,0.972552,0.618574,,,,,,,,,,,,,,,,,,,,,
4530,37.750000,-0.494522,0.972366,0.621195,,,,,,,,,,,,,,,,,,,,,
4531,37.758333,-0.491397,0.972211,0.624168,,,,,,,,,,,,,,,,,,,,,
4532,37.766667,-0.488223,0.972151,0.626832,,,,,,,,,,,,,,,,,,,,,
4533,37.775000,-0.485007,0.971957,0.629662,,,,,,,,,,,,,,,,,,,,,
4534,37.783333,-0.481731,0.971846,0.632595,,,,,,,,,,,,,,,,,,,,,
4535,37.791667,-0.478506,0.971653,0.635294,,,,,,,,,,,,,,,,,,,,,
4536,37.800000,-0.475465,0.971363,0.637966,,,,,,,,,,,,,,,,,,,,,
4537,37.808333,-0.472269,0.971189,0.640714,,,,,,,,,,,,,,,,,,,,,
4538,37.816667,-0.469041,0.971070,0.643458,,,,,,,,,,,,,,,,,,,,,
4539,37.825000,-0.465845,0.970867,0.646032,,,,,,,,,,,,,,,,,,,,,
4540,37.833333,-0.462384,0.970653,0.648583,,,,,,,,,,,,,,,,,,,,,
4541,37.841667,-0.459200,0.970491,0.651138,,,,,,,,,,,,,,,,,,,,,
4542,37.850000,-0.456079,0.970358,0.653911,,,,,,,,,,,,,,,,,,,,,
4543,37.858333,-0.452768,0.970079,0.656363,,,,,,,,,,,,,,,,,,,,,
4544,37.866667,-0.449530,0.969940,0.658918,,,,,,,,,,,,,,,,,,,,,
4545,37.875000,-0.446298,0.969913,0.661669,,,,,,,,,,,,,,,,,,,,,
4546,37.883333,-0.443347,0.969665,0.664230,,,,,,,,,,,,,,,,,,,,,
4547,37.891667,-0.440072,0.969564,0.666808,,,,,,,,,,,,,,,,,,,,,
4548,37.900000,-0.436945,0.969322,0.669032,,,,,,,,,,,,,,,,,,,,,
4549,37.908333,-0.433800,0.969255,0.671646,,,,,,,,,,,,,,,,,,,,,
4550,37.916667,-0.430614,0.969136,0.674013,,,,,,,,,,,,,,,,,,,,,
4551,37.925000,-0.427563,0.968996,0.676473,,,,,,,,,,,,,,,,,,,,,
4552,37.933333,-0.424314,0.968886,0.678777,,,,,,,,,,,,,,,,,,,,,
4553,37.941667,-0.421047,0.968853,0.681271,,,,,,,,,,,,,,,,,,,,,
4554,37.950000,-0.417957,0.968662,0.683652,,,,,,,,,,,,,,,,,,,,,
4555,37.958333,-0.414651,0.968632,0.685926,,,,,,,,,,,,,,,,,,,,,
4556,37.966667,-0.411585,0.968535,0.688139,,,,,,,,,,,,,,,,,,,,,
4557,37.975000,-0.408237,0.968447,0.690213,,,,,,,,,,,,,,,,,,,,,
4558,37.983333,-0.405027,0.968456,0.692639,,,,,,,,,,,,,,,,,,,,,
4559,37.991667,-0.401845,0.968297,0.694950,,,,,,,,,,,,,,,,,,,,,
4560,38.000000,-0.398560,0.968193,0.696887,,,,,,,,,,,,,,,,,,,,,
4561,38.008333,-0.395621,0.968084,0.699376,,,,,,,,,,,,,,,,,,,,,
4562,38.016667,-0.392145,0.968124,0.701464,,,,,,,,,,,,,,,,,,,,,
4563,38.025000,-0.388951,0.968070,0.703696,,,,,,,,,,,,,,,,,,,,,
4564,38.033333,-0.385954,0.967845,0.705718,,,,,,,,,,,,,,,,,,,,,
4565,38.041667,-0.382736,0.967683,0.707885,,,,,,,,,,,,,,,,,,,,,
4566,38.050000,-0.379513,0.967632,0.709839,,,,,,,,,,,,,,,,,,,,,
4567,38.058333,-0.376383,0.967370,0.711946,,,,,,,,,,,,,,,,,,,,,
4568,38.066667,-0.372942,0.967302,0.713940,,,,,,,,,,,,,,,,,,,,,
4569,38.075000,-0.369871,0.967084,0.716047,,,,,,,,,,,,,,,,,,,,,
4570,38.083333,-0.366318,0.966865,0.718132,,,,,,,,,,,,,,,,,,,,,
4571,38.091667,-0.363204,0.966716,0.720324,,,,,,,,,,,,,,,,,,,,,
4572,38.100000,-0.359839,0.966455,0.722197,,,,,,,,,,,,,,,,,,,,,
4573,38.108333,-0.356574,0.966105,0.724074,,,,,,,,,,,,,,,,,,,,,
4574,38.116667,-0.353304,0.965922,0.726064,,,,,,,,,,,,,,,,,,,,,
4575,38.125000,-0.349868,0.965561,0.728022,,,,,,,,,,,,,,,,,,,,,
4576,38.133333,-0.346598,0.965233,0.730052,,,,,,,,,,,,,,,,,,,,,
4577,38.141667,-0.343046,0.964858,0.731685,,,,,,,,,,,,,,,,,,,,,
4578,38.150000,-0.339797,0.964485,0.733612,,,,,,,,,,,,,,,,,,,,,
4579,38.158333,-0.336312,0.964069,0.735642,,,,,,,,,,,,,,,,,,,,,
4580,38.166667,-0.333069,0.963642,0.737608,,,,,,,,,,,,,,,,,,,,,
4581,38.175000,-0.329483,0.963135,0.739330,,,,,,,,,,,,,,,,,,,,,
4582,38.183333,-0.326072,0.962631,0.741314,,,,,,,,,,,,,,,,,,,,,
4583,38.191667,-0.322606,0.962103,0.743298,,,,,,,,,,,,,,,,,,,,,
4584,38.200000,-0.319249,0.961508,0.744901,,,,,,,,,,,,,,,,,,,,,
4585,38.208333,-0.315538,0.961028,0.746911,,,,,,,,,,,,,,,,,,,,,
4586,38.216667,-0.312144,0.960361,0.748680,,,,,,,,,,,,,,,,,,,,,
4587,38.225000,-0.308428,0.959767,0.750239,,,,,,,,,,,,,,,,,,,,,
4588,38.233333,-0.305132,0.959108,0.752052,,,,,,,,,,,,,,,,,,,,,
4589,38.241667,-0.301483,0.958557,0.753634,,,,,,,,,,,,,,,,,,,,,
4590,38.250000,-0.297821,0.957963,0.755343,,,,,,,,,,,,,,,,,,,,,
4591,38.258333,-0.294188,0.957336,0.757085,,,,,,,,,,,,,,,,,,,,,
4592,38.266667,-0.290578,0.956727,0.758775,,,,,,,,,,,,,,,,,,,,,
4593,38.275000,-0.287015,0.956211,0.760460,,,,,,,,,,,,,,,,,,,,,
4594,38.283333,-0.283564,0.955632,0.761874,,,,,,,,,,,,,,,,,,,,,
4595,38.291667,-0.279488,0.955119,0.763427,,,,,,,,,,,,,,,,,,,,,
4596,38.300000,-0.275914,0.954632,0.764959,,,,,,,,,,,,,,,,,,,,,
4597,38.308333,-0.272051,0.954198,0.766658,,,,,,,,,,,,,,,,,,,,,
4598,38.316667,-0.268352,0.953721,0.768027,,,,,,,,,,,,,,,,,,,,,
4599,38.325000,-0.264700,0.953351,0.769543,,,,,,,,,,,,,,,,,,,,,
4600,38.333333,-0.260821,0.952949,0.770965,,,,,,,,,,,,,,,,,,,,,
4601,38.341667,-0.257085,0.952546,0.772249,,,,,,,,,,,,,,,,,,,,,
4602,38.350000,-0.253261,0.952268,0.773695,,,,,,,,,,,,,,,,,,,,,
4603,38.358333,-0.249438,0.952080,0.775149,,,,,,,,,,,,,,,,,,,,,
4604,38.366667,-0.245708,0.951876,0.776522,,,,,,,,,,,,,,,,,,,,,
4605,38.375000,-0.241731,0.951738,0.777823,,,,,,,,,,,,,,,,,,,,,
4606,38.383333,-0.237799,0.951675,0.779160,,,,,,,,,,,,,,,,,,,,,
4607,38.391667,-0.233893,0.951592,0.780501,,,,,,,,,,,,,,,,,,,,,
4608,38.400000,-0.229900,0.951640,0.781758,,,,,,,,,,,,,,,,,,,,,
4609,38.408333,-0.225978,0.951690,0.783014,,,,,,,,,,,,,,,,,,,,,
4610,38.416667,-0.222043,0.951729,0.784297,,,,,,,,,,,,,,,,,,,,,
4611,38.425000,-0.218104,0.951902,0.785594,,,,,,,,,,,,,,,,,,,,,
4612,38.433333,-0.213960,0.952096,0.786763,,,,,,,,,,,,,,,,,,,,,
4613,38.441667,-0.210021,0.952221,0.787903,,,,,,,,,,,,,,,,,,,,,
4614,38.450000,-0.205826,0.952807,0.789115,,,,,,,,,,,,,,,,,,,,,
4615,38.458333,-0.202080,0.952767,0.790174,,,,,,,,,,,,,,,,,,,,,
4616,38.466667,-0.198069,0.953126,0.791187,,,,,,,,,,,,,,,,,,,,,
4617,38.475000,-0.194071,0.953468,0.792300,,,,,,,,,,,,,,,,,,,,,
4618,38.483333,-0.190078,0.953793,0.793251,,,,,,,,,,,,,,,,,,,,,
4619,38.491667,-0.185923,0.954149,0.794221,,,,,,,,,,,,,,,,,,,,,
4620,38.500000,-0.181947,0.954664,0.795365,,,,,,,,,,,,,,,,,,,,,
4621,38.508333,-0.177773,0.955017,0.796222,,,,,,,,,,,,,,,,,,,,,
4622,38.516667,-0.173726,0.955512,0.796981,,,,,,,,,,,,,,,,,,,,,
4623,38.525000,-0.169600,0.955941,0.797812,,,,,,,,,,,,,,,,,,,,,
4624,38.533333,-0.165407,0.956437,0.798551,,,,,,,,,,,,,,,,,,,,,
4625,38.541667,-0.161273,0.956919,0.799612,,,,,,,,,,,,,,,,,,,,,
4626,38.550000,-0.157057,0.957391,0.800619,,,,,,,,,,,,,,,,,,,,,
4627,38.558333,-0.152972,0.957859,0.801414,,,,,,,,,,,,,,,,,,,,,
4628,38.566667,-0.149064,0.958146,0.801884,,,,,,,,,,,,,,,,,,,,,
4629,38.575000,-0.144497,0.958690,0.802269,,,,,,,,,,,,,,,,,,,,,
4630,38.583333,-0.140456,0.959078,0.803077,,,,,,,,,,,,,,,,,,,,,
4631,38.591667,-0.136219,0.959504,0.803711,,,,,,,,,,,,,,,,,,,,,
4632,38.600000,-0.132108,0.959863,0.804317,,,,,,,,,,,,,,,,,,,,,
4633,38.608333,-0.128069,0.960150,0.804899,,,,,,,,,,,,,,,,,,,,,
4634,38.616667,-0.123762,0.960449,0.805425,,,,,,,,,,,,,,,,,,,,,
4635,38.625000,-0.119587,0.960747,0.806143,,,,,,,,,,,,,,,,,,,,,
4636,38.633333,-0.115481,0.961010,0.806712,,,,,,,,,,,,,,,,,,,,,
4637,38.641667,-0.111164,0.961084,0.807198,,,,,,,,,,,,,,,,,,,,,
4638,38.650000,-0.107024,0.961246,0.807915,,,,,,,,,,,,,,,,,,,,,
4639,38.658333,-0.102360,0.961332,0.808284,,,,,,,,,,,,,,,,,,,,,
4640,38.666667,-0.098239,0.961319,0.808631,,,,,,,,,,,,,,,,,,,,,
4641,38.675000,-0.094193,0.961314,0.808841,,,,,,,,,,,,,,,,,,,,,
4642,38.683333,-0.089781,0.961215,0.809366,,,,,,,,,,,,,,,,,,,,,
4643,38.691667,-0.085832,0.961087,0.809502,,,,,,,,,,,,,,,,,,,,,
4644,38.700000,-0.081467,0.960813,0.810004,,,,,,,,,,,,,,,,,,,,,
4645,38.708333,-0.077140,0.960660,0.810246,,,,,,,,,,,,,,,,,,,,,
4646,38.716667,-0.072881,0.960472,0.810726,,,,,,,,,,,,,,,,,,,,,
4647,38.725000,-0.068571,0.960140,0.811176,,,,,,,,,,,,,,,,,,,,,
4648,38.733333,-0.064418,0.959819,0.811357,,,,,,,,,,,,,,,,,,,,,
4649,38.741667,-0.060211,0.959493,0.811703,,,,,,,,,,,,,,,,,,,,,
4650,38.750000,-0.056123,0.959040,0.811990,,,,,,,,,,,,,,,,,,,,,
4651,38.758333,-0.051701,0.958704,0.812283,,,,,,,,,,,,,,,,,,,,,
4652,38.766667,-0.047551,0.958301,0.812277,,,,,,,,,,,,,,,,,,,,,
4653,38.775000,-0.043102,0.957998,0.812552,,,,,,,,,,,,,,,,,,,,,
4654,38.783333,-0.038857,0.957622,0.812784,,,,,,,,,,,,,,,,,,,,,
4655,38.791667,-0.034635,0.957341,0.812931,,,,,,,,,,,,,,,,,,,,,
4656,38.800000,-0.030304,0.957148,0.812781,,,,,,,,,,,,,,,,,,,,,
4657,38.808333,-0.026061,0.956859,0.813106,,,,,,,,,,,,,,,,,,,,,
4658,38.816667,-0.021772,0.956859,0.813185,,,,,,,,,,,,,,,,,,,,,
4659,38.825000,-0.017597,0.956624,0.813207,,,,,,,,,,,,,,,,,,,,,
4660,38.833333,-0.013431,0.956594,0.813249,,,,,,,,,,,,,,,,,,,,,
4661,38.841667,-0.009190,0.956656,0.813609,,,,,,,,,,,,,,,,,,,,,
4662,38.850000,-0.005046,0.956742,0.813597,,,,,,,,,,,,,,,,,,,,,
4663,38.858333,-0.000588,0.956854,0.813371,,,,,,,,,,,,,,,,,,,,,
4664,38.866667,0.003475,0.957079,0.813298,,,,,,,,,,,,,,,,,,,,,
4665,38.875000,0.007589,0.957410,0.813549,,,,,,,,,,,,,,,,,,,,,
4666,38.883333,0.011632,0.957715,0.813605,,,,,,,,,,,,,,,,,,,,,
4667,38.891667,0.015724,0.958007,0.813376,,,,,,,,,,,,,,,,,,,,,
4668,38.900000,0.020042,0.958527,0.812985,,,,,,,,,,,,,,,,,,,,,
4669,38.908333,0.024178,0.959049,0.812772,,,,,,,,,,,,,,,,,,,,,
4670,38.916667,0.028331,0.959571,0.812820,,,,,,,,,,,,,,,,,,,,,
4671,38.925000,0.032426,0.960159,0.812623,,,,,,,,,,,,,,,,,,,,,
4672,38.933333,0.036442,0.960771,0.812450,,,,,,,,,,,,,,,,,,,,,
4673,38.941667,0.040634,0.961542,0.812155,,,,,,,,,,,,,,,,,,,,,
4674,38.950000,0.044883,0.962188,0.811911,,,,,,,,,,,,,,,,,,,,,
4675,38.958333,0.048952,0.962927,0.811617,,,,,,,,,,,,,,,,,,,,,
4676,38.966667,0.052952,0.963584,0.811660,,,,,,,,,,,,,,,,,,,,,
4677,38.975000,0.056879,0.964397,0.811505,,,,,,,,,,,,,,,,,,,,,
4678,38.983333,0.061061,0.965105,0.811143,,,,,,,,,,,,,,,,,,,,,
4679,38.991667,0.065221,0.965883,0.810555,,,,,,,,,,,,,,,,,,,,,
4680,39.000000,0.069424,0.966490,0.809899,,,,,,,,,,,,,,,,,,,,,
4681,39.008333,0.073455,0.967198,0.809713,,,,,,,,,,,,,,,,,,,,,
4682,39.016667,0.077493,0.967880,0.809386,,,,,,,,,,,,,,,,,,,,,
4683,39.025000,0.081592,0.968467,0.809098,,,,,,,,,,,,,,,,,,,,,
4684,39.033333,0.085511,0.969062,0.808966,,,,,,,,,,,,,,,,,,,,,
4685,39.041667,0.089703,0.969681,0.808319,,,,,,,,,,,,,,,,,,,,,
4686,39.050000,0.093721,0.970089,0.807724,,,,,,,,,,,,,,,,,,,,,
4687,39.058333,0.097761,0.970671,0.807162,,,,,,,,,,,,,,,,,,,,,
4688,39.066667,0.101843,0.971062,0.806636,,,,,,,,,,,,,,,,,,,,,
4689,39.075000,0.105665,0.971202,0.806045,,,,,,,,,,,,,,,,,,,,,
4690,39.083333,0.110033,0.971697,0.805351,,,,,,,,,,,,,,,,,,,,,
4691,39.091667,0.114031,0.972088,0.804825,,,,,,,,,,,,,,,,,,,,,
4692,39.100000,0.118011,0.972209,0.804108,,,,,,,,,,,,,,,,,,,,,
4693,39.108333,0.122088,0.972424,0.803599,,,,,,,,,,,,,,,,,,,,,
4694,39.116667,0.126114,0.972674,0.803081,,,,,,,,,,,,,,,,,,,,,
4695,39.125000,0.130221,0.972807,0.802370,,,,,,,,,,,,,,,,,,,,,
4696,39.133333,0.134204,0.972843,0.801669,,,,,,,,,,,,,,,,,,,,,
4697,39.141667,0.138253,0.972965,0.801247,,,,,,,,,,,,,,,,,,,,,
4698,39.150000,0.142266,0.973025,0.800542,,,,,,,,,,,,,,,,,,,,,
4699,39.158333,0.146385,0.973006,0.800042,,,,,,,,,,,,,,,,,,,,,
4700,39.166667,0.150411,0.972989,0.799286,,,,,,,,,,,,,,,,,,,,,
4701,39.175000,0.154321,0.972858,0.798667,,,,,,,,,,,,,,,,,,,,,
4702,39.183333,0.158377,0.972742,0.797788,,,,,,,,,,,,,,,,,,,,,
4703,39.191667,0.162199,0.972620,0.797208,,,,,,,,,,,,,,,,,,,,,
4704,39.200000,0.166493,0.972566,0.796542,,,,,,,,,,,,,,,,,,,,,
4705,39.208333,0.170487,0.972385,0.795678,,,,,,,,,,,,,,,,,,,,,
4706,39.216667,0.174357,0.972295,0.795067,,,,,,,,,,,,,,,,,,,,,
4707,39.225000,0.178359,0.972017,0.794088,,,,,,,,,,,,,,,,,,,,,
4708,39.233333,0.182294,0.971976,0.793269,,,,,,,,,,,,,,,,,,,,,
4709,39.241667,0.186641,0.971756,0.792435,,,,,,,,,,,,,,,,,,,,,
4710,39.250000,0.190638,0.971633,0.791570,,,,,,,,,,,,,,,,,,,,,
4711,39.258333,0.194672,0.971430,0.790640,,,,,,,,,,,,,,,,,,,,,
4712,39.266667,0.198896,0.971409,0.789619,,,,,,,,,,,,,,,,,,,,,
4713,39.275000,0.202808,0.971256,0.788635,,,,,,,,,,,,,,,,,,,,,
4714,39.283333,0.206962,0.971155,0.787743,,,,,,,,,,,,,,,,,,,,,
4715,39.291667,0.211033,0.971050,0.786744,,,,,,,,,,,,,,,,,,,,,
4716,39.300000,0.215144,0.970882,0.785231,,,,,,,,,,,,,,,,,,,,,
4717,39.308333,0.219085,0.970846,0.784675,,,,,,,,,,,,,,,,,,,,,
4718,39.316667,0.223191,0.970932,0.783587,,,,,,,,,,,,,,,,,,,,,
4719,39.325000,0.227182,0.970901,0.782523,,,,,,,,,,,,,,,,,,,,,
4720,39.333333,0.231347,0.970887,0.781132,,,,,,,,,,,,,,,,,,,,,
4721,39.341667,0.235414,0.970831,0.780026,,,,,,,,,,,,,,,,,,,,,
4722,39.350000,0.239360,0.970927,0.778861,,,,,,,,,,,,,,,,,,,,,
4723,39.358333,0.243491,0.971033,0.777625,,,,,,,,,,,,,,,,,,,,,
4724,39.366667,0.247542,0.971009,0.776364,,,,,,,,,,,,,,,,,,,,,
4725,39.375000,0.251608,0.971121,0.775100,,,,,,,,,,,,,,,,,,,,,
4726,39.383333,0.255884,0.971307,0.773917,,,,,,,,,,,,,,,,,,,,,
4727,39.391667,0.259615,0.971416,0.772514,,,,,,,,,,,,,,,,,,,,,
4728,39.400000,0.263898,0.971573,0.770971,,,,,,,,,,,,,,,,,,,,,
4729,39.408333,0.268097,0.971674,0.769445,,,,,,,,,,,,,,,,,,,,,
4730,39.416667,0.272181,0.971778,0.767919,,,,,,,,,,,,,,,,,,,,,
4731,39.425000,0.276268,0.971970,0.766339,,,,,,,,,,,,,,,,,,,,,
4732,39.433333,0.280400,0.972203,0.764858,,,,,,,,,,,,,,,,,,,,,
4733,39.441667,0.284470,0.972354,0.763247,,,,,,,,,,,,,,,,,,,,,
4734,39.450000,0.288141,0.972518,0.761757,,,,,,,,,,,,,,,,,,,,,
4735,39.458333,0.292495,0.972726,0.760037,,,,,,,,,,,,,,,,,,,,,
4736,39.466667,0.296459,0.972782,0.758535,,,,,,,,,,,,,,,,,,,,,
4737,39.475000,0.300703,0.973014,0.756648,,,,,,,,,,,,,,,,,,,,,
4738,39.483333,0.304758,0.973207,0.754989,,,,,,,,,,,,,,,,,,,,,
4739,39.491667,0.308784,0.973317,0.753214,,,,,,,,,,,,,,,,,,,,,
4740,39.500000,0.312829,0.973459,0.751207,,,,,,,,,,,,,,,,,,,,,
4741,39.508333,0.316783,0.973463,0.749350,,,,,,,,,,,,,,,,,,,,,
4742,39.516667,0.320766,0.973693,0.747325,,,,,,,,,,,,,,,,,,,,,
4743,39.525000,0.324682,0.973749,0.745436,,,,,,,,,,,,,,,,,,,,,
4744,39.533333,0.328708,0.973922,0.743170,,,,,,,,,,,,,,,,,,,,,
4745,39.541667,0.332938,0.974047,0.741313,,,,,,,,,,,,,,,,,,,,,
4746,39.550000,0.336635,0.974190,0.739279,,,,,,,,,,,,,,,,,,,,,
4747,39.558333,0.340973,0.974557,0.737326,,,,,,,,,,,,,,,,,,,,,
4748,39.566667,0.344788,0.974683,0.735161,,,,,,,,,,,,,,,,,,,,,
4749,39.575000,0.348903,0.974956,0.732871,,,,,,,,,,,,,,,,,,,,,
4750,39.583333,0.352861,0.975128,0.730709,,,,,,,,,,,,,,,,,,,,,
4751,39.591667,0.357000,0.975359,0.728385,,,,,,,,,,,,,,,,,,,,,
4752,39.600000,0.360790,0.975671,0.726382,,,,,,,,,,,,,,,,,,,,,
4753,39.608333,0.364820,0.975926,0.723914,,,,,,,,,,,,,,,,,,,,,
